
83842;30/10/2016;0000;;17.2;;1.2;83.75;3.4296;
83842;30/10/2016;1200;0.2;;11.4;;;;
83842;31/10/2016;0000;;22.7;;2.6;86;2.91516;
83842;31/10/2016;1200;0;;13;;;;
83842;01/11/2016;0000;;28.9;;9.4;67.25;2.22924;
83842;01/11/2016;1200;0;;16.5;;;;
83842;02/11/2016;0000;;24.6;;2.5;87;2.91516;
83842;02/11/2016;1200;0;;19.2;;;;
83842;03/11/2016;0000;;18.3;;0.8;89.5;2.05776;
83842;03/11/2016;1200;9.6;;14.4;;;;
83842;04/11/2016;0000;;24;;3.4;82.25;1.88628;
83842;04/11/2016;1200;0;;13.4;;;;
83842;05/11/2016;0000;;22.6;;11.3;77.75;2.91516;
83842;05/11/2016;1200;0;;13.6;;;;
83842;06/11/2016;0000;;23.5;;4.8;82.25;3.25812;
83842;06/11/2016;1200;0;;14.8;;;;
83842;07/11/2016;0000;;27;;5.8;77.5;1.7148;
83842;07/11/2016;1200;0;;15.2;;;;
83842;08/11/2016;0000;;28.2;;9;77.25;2.5722;
83842;08/11/2016;1200;0;;16.7;;;;
83842;09/11/2016;0000;;21.6;;2.9;86.75;2.91516;
83842;09/11/2016;1200;4.3;;17.2;;;;
83842;10/11/2016;0000;;28.7;;11.3;71.25;3.60108;
83842;10/11/2016;1200;49.7;;16.7;;;;
83842;11/11/2016;0000;;28.8;;8.4;66.5;2.5722;
83842;11/11/2016;1200;0;;15.3;;;;
83842;12/11/2016;0000;;19.3;;0;91.75;2.22924;
83842;12/11/2016;1200;9.6;;10.8;;;;
83842;13/11/2016;0000;;17.9;;0;88;2.74368;
83842;13/11/2016;1200;0;;12.8;;;;
83842;14/11/2016;0000;;22.2;;1.6;85;2.05776;
83842;14/11/2016;1200;0;;13.9;;;;
83842;15/11/2016;0000;;25;;3.8;85.75;2.05776;
83842;15/11/2016;1200;0.6;;16.2;;;;
83842;16/11/2016;0000;;24.9;;4.3;83.5;1.37184;
83842;16/11/2016;1200;0.2;;15.9;;;;
83842;17/11/2016;0000;;27.3;;8.1;75.75;1.88628;
83842;17/11/2016;1200;8.4;;17;;;;
83842;18/11/2016;0000;;23.8;;11.2;67;2.5722;
83842;18/11/2016;1200;0;;12.4;;;;
83842;19/11/2016;0000;;18.7;;5;76.5;2.5722;
83842;19/11/2016;1200;0;;10.7;;;;
83842;20/11/2016;0000;;24.5;;11.8;72;2.22924;
83842;20/11/2016;1200;0;;8.5;;;;
83842;21/11/2016;0000;;29;;11.5;61;1.7148;
83842;21/11/2016;1200;0;;12.2;;;;
83842;22/11/2016;0000;;21.5;;2;82.5;2.5722;
83842;22/11/2016;1200;0;;14.8;;;;
83842;23/11/2016;0000;;25.3;;5;82.75;2.22924;
83842;23/11/2016;1200;0;;16;;;;
83842;24/11/2016;0000;;24.5;;5;81.25;2.40072;
83842;24/11/2016;1200;0;;16.2;;;;
83842;25/11/2016;0000;;25.8;;1.8;91;1.54332;
83842;25/11/2016;1200;0;;14.6;;;;
83842;26/11/2016;0000;;27.8;;6.2;82.75;2.40072;
83842;26/11/2016;1200;13.6;;16.4;;;;
83842;27/11/2016;0000;;31.3;;7.3;77.75;2.05776;
83842;27/11/2016;1200;0;;18;;;;
83842;28/11/2016;0000;;29.6;;6.6;69;3.60108;
83842;28/11/2016;1200;5.4;;19.3;;;;
83842;29/11/2016;0000;;23.4;;0;91;3.25812;
83842;29/11/2016;1200;0.4;;17.6;;;;
83842;30/11/2016;0000;;18.2;;0;85;3.4296;
83842;30/11/2016;1200;0.9;;13.5;;;;
83842;01/12/2016;0000;;19.6;;0.4;84;3.4296;
83842;01/12/2016;1200;0.4;;12.8;;;;
83842;02/12/2016;0000;;22.2;;0.2;85;2.22924;
83842;02/12/2016;1200;0;;15.1;;;;
83842;03/12/2016;0000;;21.9;;0;88.25;3.08664;
83842;03/12/2016;1200;0.1;;16.8;;;;
83842;04/12/2016;0000;;25.2;;4.9;80.25;2.74368;
83842;04/12/2016;1200;11.7;;18.6;;;;
83842;05/12/2016;0000;;26.2;;12.5;65.75;2.40072;
83842;05/12/2016;1200;8.2;;11;;;;
83842;06/12/2016;0000;;29.6;;12;59.75;1.88628;
83842;06/12/2016;1200;0;;13.2;;;;
83842;07/12/2016;0000;;29.4;;5.4;63;2.40072;
83842;07/12/2016;1200;0;;18.1;;;;
83842;08/12/2016;0000;;29.4;;5.8;82.25;1.37184;
83842;08/12/2016;1200;0;;18.8;;;;
83842;09/12/2016;0000;;23.9;;0;91.5;1.54332;
83842;09/12/2016;1200;6.6;;18.7;;;;
83842;10/12/2016;0000;;24.3;;0;92.25;2.40072;
83842;10/12/2016;1200;11.4;;17;;;;
83842;11/12/2016;0000;;25.4;;0.5;87.5;3.25812;
83842;11/12/2016;1200;2;;20;;;;
83842;12/12/2016;0000;;22.7;;0.3;80.75;2.05776;
83842;12/12/2016;1200;3.4;;16.2;;;;
83842;13/12/2016;0000;;29.3;;8.3;64.5;2.05776;
83842;13/12/2016;1200;0;;17.3;;;;
83842;14/12/2016;0000;;24.9;;1.3;84;2.91516;
83842;14/12/2016;1200;0;;19.2;;;;
83842;15/12/2016;0000;;17;;0;85.75;2.91516;
83842;15/12/2016;1200;0;;13.6;;;;
83842;16/12/2016;0000;;19.3;;0.1;85;3.25812;
83842;16/12/2016;1200;0.2;;11.6;;;;
83842;17/12/2016;0000;;24.3;;3.6;83;3.08664;
83842;17/12/2016;1200;0;;15.6;;;;
83842;18/12/2016;0000;;27.4;;5.4;85;2.40072;
83842;18/12/2016;1200;0;;16.4;;;;
83842;19/12/2016;0000;;28.6;;10.9;63.75;2.5722;
83842;19/12/2016;1200;0.4;;17.2;;;;
83842;20/12/2016;0000;;26.7;;4;80;2.91516;
83842;20/12/2016;1200;0;;19.5;;;;
83842;21/12/2016;0000;;24.3;;1;77.25;2.22924;
83842;21/12/2016;1200;3.6;;17.4;;;;
83842;22/12/2016;0000;;25.4;;0;70;2.74368;
83842;22/12/2016;1200;0;;18.8;;;;
83842;23/12/2016;0000;;28.1;;4.7;70.75;3.4296;
83842;23/12/2016;1200;0;;19.8;;;;
83842;24/12/2016;0000;;31;;7.9;72.75;2.91516;
83842;24/12/2016;1200;1.6;;18.7;;;;
83842;25/12/2016;0000;;31;;9;76;2.22924;
83842;25/12/2016;1200;2.5;;19.8;;;;
83842;26/12/2016;0000;;33.2;;12.2;55.25;3.08664;
83842;26/12/2016;1200;0;;20.9;;;;
83842;27/12/2016;0000;;33.4;;8.9;60;4.287;
83842;27/12/2016;1200;0;;21.8;;;;
83842;28/12/2016;0000;;30.8;;3;81.25;1.54332;
83842;28/12/2016;1200;2.8;;20.4;;;;
83842;29/12/2016;0000;;29.6;;3;79.25;2.05776;
83842;29/12/2016;1200;18.9;;20;;;;
83842;30/12/2016;0000;;25.2;;0.1;82.25;2.05776;
83842;30/12/2016;1200;1.2;;19.4;;;;
83842;31/12/2016;0000;;28.9;;2;76.5;2.22924;
83842;31/12/2016;1200;1;;19.8;;;;


